id	document	label
31751	장예원 아나운서님에게 생일 진심으로 축하드립니다.	1
31752	 LG 화이팅!!!!!!@^^@	1
31753	그래서 내 자리는 언제나 야구장 가까이 내야석 맨 앞자리지요.	1
31754	이제시험끝나서//야구두 볼수있구여....	1
31755	연아선수 건강하게 잘 지내고 세계선수권에서 만나요.	1
31756	안녕하세요 우지오빠!!	1
31757	늘 연아양 시합날 새벽기도를 하는 거 아시죠??	1
31758	진짜 멋있어요 ㅋㅋㅋ ♥♥♥	1
31759	생일 축하드려요	1
31760	최우수상수상축하합니다!	1
31761	그렇게 귀여워도 되는겁니까?	1
31762	서용빈 화이팅~!!!!!	1
31763	 앞으로는 더욱 더 아름답자 꽃길만 걷게 해줄게 마이 찬 ??	1
31764	오늘 아침에 금메달 소식 들었습니다.	1
31765	얼마나 멋지든지 ㅎㅎㅎㅎ백선생님 화이팅 ~~	1
31766	 내일 프리가 있잖아요^^	1
31767	오빠 팬은 아니지만 생일 너무 축하한데요...	1
31768	지현이형힘내세요	1
31769	 사랑합니다 세븐틴!!!!	1
31770	화면에 나오시면 무지 반갑고  관심이 갑니다.	1
31771	저는 연아 선수가 참 좋습니다.	1
31772	공중파 첫1위!!	1
31773	 오빠만 보면 행복하구웃음나요..ㅎㅎ	1
31774	순영오빠의 21번째 생일을 축하해요!!	1
31775	  하루 하루 즐겁게 준비하시고  행복한 결혼 하세요	1
31776	벌써 7년이 다 되어가네용!	1
31777	남자 친구들이랑 노는게 더 재밌네요.	1
31778	무료로 패션공부도 하고수당도 받고학점도 받을수 있는 기회입니다~~~	1
31779	웃는아가사진보시고 오늘하루도 즐겁게!!	1
31780	한번 완전 뼈밖에 없었다가 물 주지말라해서한번을 안줬더니 좀 살아났어!	1
31781	다음달에 제 남친은 드디어제대를 합니다!!!!	1
31782	넘커도 하기힘들고 그런사람보면 불쌍 ㅋㅋㅋㅋ	1
31783	 이건꿈에선   그냥좋기만했다	1
31784	가쿠슈와정말 대단해요	1
31785	형돈이형 새해복많이 받으세요	1
31786	 생일너무축하해요	1
31787	형돈님 매진 축하드리구요,	1
31788	그리고 또 랩할거 같았는데 춤을 막 엄청 멋지게 추니까 그거 보고 너무 멋있어서 반했죠ㅎㅎ	1
31789	 전 장예원 바라기라고 해요!	1
31790	생일 축하합니다..	1
31791	  ^^제가 보내드리는 응원 받으시고, 더욱 승승장구 하세요~!!	1
31792	ㅋㅋㅋㅋㅋ 안녕 하세요 ㅋㅋ	1
31793	 아저씨 아프다고 방송 쉬실 때 편지를 썼었는데요.	1
31794	백주부님 선한인상 말씨너무좋아합니다	1
31795	병규형이 승여비를누르고 올스타 최다득표의 영예를안았습니다	1
31796	너무귀엽고깜찍하셨어요	1
31797	  그동안 연아양의 노력이 결실을 맺었군요!!	1
31798	  형에게 남기는 첫글이네요.	1
31799	#4.축하합니다~	1
31800	비록 경기내용은 안좋지만....항상 엘지 곁에는 팬이 있다는것을 잊지마시고힘내세요...~~	1
31801	암튼LG화팅임다	1
31802	홧팅이에요 *^___________^*	1
31803	그리고 또 생일축하드려요 ^_^	1
31804	 그래서 내일 일찍와서 케이크먹고 축하해주기로 했어요ㅋㅋㅋ	1
31805	 그리고 미리 메리크리스마스!~	1
31806	오빠 오늘 저 생일 인거 알죠흑..	1
31807	 생신축하합니다~	1
31808	쟝쟝 멋진 리다 쿱이의 생일을 추카해 !!	1
31809	미소최고	1
31810	도니씨 수고많으셨고 화이팅하세요.	1
31811	 어디서든 웃는모습 정말 이쁩니다	1
31812	하루 30분씩 운동도 잘하고 꿀잠자는게이렇게 몸에 좋은지 몰랐네요.	1
31813	학원에서 어쩌다 보니 어느 여자 번호를 얻었어.	1
31814	맛있네요 이거 ㅋㅋ다이어트에 좋을듯	1
31815	내가 아가들 좋아해서그러나 ㅋㅋ	1
31816	샤이니도 인정한"박지선"닮은 그녀누난 너무 예~애 뻐어어~0	1
31817	춤추는거좋아해서 재미들렸어요ㅋㅋㅋ	1
31818	얼마전에 카메라를사서, 요즘 사진찍는 재미로 살고있습니다.	1
31819	뚜기, 오빠 안녕히힝 결혼 안 하 구 머 하 세 요 ??ㅋㅋ	1
31820	  ^^항상 응원 합니다.  ^^	1
31821	요리를 전혀할줄몰라는데 요즘요리하는게 너무신기해요	1
31822	백선생님을 응원합니다^^	1
31823	Happy brithday to you~!	1
31824	소치에서  목표달성한거 정말 축하해요!!	1
31825	800일 축하해♡	1
31826	생일 너무 축하해요	1
31827	언니도 무한도전 보시나요???ㅋㅋㅋㅋ	1
31828	유재석 오라버니 드디어 무도 레전드 막방 몸개그 편보는 날이네요	1
31829	 오늘 우리 리더님 생일니다~~~	1
31830	예디,예누자이,예원언니생일을축하드립니다!	1
31831	경기 끝나고 동료 선수들과 하이파이브 할때활짝 미소 지어보이는 김재현 선수 너무 멋있네요.	1
31832	보는 사람 입장에서도 얼마나 신나는지 몰라요.	1
31833	벌써 데뷔한지 700일이 다됬네욤 ..!	1
31834	mc맡은 것도 축하드리구요	1
31835	백종원 선생님의 레시피를 한군데 보기 쉽게 모아둔 이 카페가 참 마음에 들어요!!!!	1
31836	아디는.. 실제가 아님^^  어쨋든 생일 축하드리고요..ㅎ	1
31837	 내일 오빠를 볼수있어서지금부터 막 가슴이 떨리네요	1
31838	저는 형돈오빠를 너무너무 좋아하는 팬 박유리예요...	1
31839	모두들 열심히 하시고 멋진 모습을 보고 다 멋있어 하시더군요...	1
31840	원우오빠 생일축하해요 !	1
31841	정말이지 요즘은 어디를 틀어도 오빠가 자주나오시네요	1
31842	재석오빠,늦었지만 생일(생신)축하들려요~!!	1
31843	 정한이오빠 다시한번 생일 축하드려요♡♡	1
31844	 메리크리스마스!!♡	1
31845	시댁이 오가유항상 응원하고 있네요^^	1
31846	  이런 느낌 실로 오래간만이에요!!!	1
31847	도니님아..오늘 겁내 웃었어여..	1
31848	 세븐틴되고 두번째로 맞이하는 생일 너무 축하해요	1
31849	오빠들 생일축하해요	1
31850	놀러와 정말 잘 봤습니다	1
31851	당신은 진정한 챔피언 이에요	1
31852	너무도 좋은 재석옵빠...카페에 드뎌 갑했네여..	1
31853	부승관 오빠 ㅠㅠ	1
31854	 <통증으로 아파하는 그녀>축하드려요~!!!!	1
31855	이 언니가 와락~~	1
31856	도니오빠가 돼지고기 홍보대사이니까, 돼지고길 쏠게요..	1
31857	LG Twins 홧팅!!!	1
31858	당연한 결과지만 그래도 축하 축하용~~!!	1
31859	전 lg와 선수들 글구 울 재현오빠를 믿습니다!!!	1
31860	 아자아자 화이팅 !!	1
31861	모두 모두 반갑습니다.	1
31862	 저희메찾사 식구들 생각해 주세요...ㅋㅋ^^	1
31863	자주는 못들어 오지만 항상 백주부님 팬입니다.	1
31864	 태어나줘서 정말 고맙고 내년이면 오빠가 성인이 되네요!	1
31865	 오바들이태어남으로써 이자리에 잇는거잖아요??	1
31866	연아양~오늘도 연아양을 응원하러 들렀습니다.!!	1
31867	 너는 마침내 그것을 얻었다!	1
31868	 그리고 이번에 무로 만든요리들 최고였어요!~~	1
31869	진짜 무한도전 오래오래 해먹어요	1
31870	  금메달~너무너무 축하해요~	1
31871	넘 좋아요..	1
31872	저는 알람보다일찍일어나서 다시누워서잤어요 ㅋㅋㅋ	1
31873	맛 없더라고 앞으로도 계속 도저~~~ㄴ!!	1
31874	  FA 선언 후 다시 전용 구장에 오셨으니 화이링!~!	1
31875	LG 선수단 화이팅!!!	1
31876	재석오빠 !!	1
31877	오빠! 오늘은 윤종신 콘서트 게스트로 출연하시네여...	1
31878	어째든프랜즈화이팅!!!	1
31879	 자랑스러워요	1
31880	요즘 연꽃이 한창 피고 있네요~	1
31881	참귀여울것같네요,,,^ -^	1
31882	매일 신나는 하루하루^^	1
31883	 아니 같은 학년이니까 연아야 ㅋㅋㅋ	1
31884	 엘지의 이미지에 맞는 고급야구를 펼치는 서용빈 선수!화이팅!	1
31885	형돈오빠 웃겨요	1
31886	 생일 축하합니다...	1
31887	연아 선수 금메달 진심으로 축하드려요 ㅎㅎ~~	1
31888	마지막으로 LG화이팅~~~~~~~~~~	1
31889	이번 태연양의 생일을 통해서 형돈이 형이 로맨틱한(?)면도 있다고 전국 국민들에게 알립시다..	1
31890	원우오빠!!!!	1
31891	  빨리보고싶은 쉼표특집...	1
31892	요즘 대세 정대세 미존여오로서 빛을 발했던 오빠의 모습!!	1
31893	뮤비도나오시고 음원도나오시고 이제아이돌도되보셨네요ㅠ	1
31894	 너무너무 축하해요	1
31895	 연아양도 너무좋겟어요!!!	1
31896	오늘 하루가 인생의 전부!	1
31897	형도니오빠 새해 복 많이 받으시고여...	1
31898	항상 가족들끼리 모여서 무한도전보는데 재밌더라고요!	1
31899	재석이형 정말형 팬이에요~~~~	1
31900	 바쁜 스케쥴에 시달려도우리 팬들이 있다는거 잊지 마셔요!!	1
31901	오늘 AAA 베스트 스타상 너무 축하하고 무대 8ㅁ8 파워풀 멋있었어요	1
31902	내일 입사시험을 앞두고 있어 잠을 잘 못자고 있었는데 재방송으로나마 연아양의 에너지를 전해받은 기분이에요.	1
31903	 태어나 줘서 고맙고승처리님의 생일을 축하합니돠!!!!!!!!!!!!!!!	1
31904	재석오빠.오빠...........!	1
31905	 오늘하루 멤버들이랑 즐겁고행복한 하루보내고 사랑해 정한아 ♥♥	1
31906	 구위가 정말 좋았다.	1
31907	오늘도 웃음꽃피는하루예요!	1
31908	올해는 엘지의 해로천하무적 엘지. 엘 ~ 지	1
31909	백설명님 먹방 지대루 하시네요~	1
31910	 태연의 옆에서 불안정한 하루하루를 보내시는 것보다는 엄청난 잘된 선택이라고 봅니다!	1
31911	새해 福  마니마니 받으세요~~~~~~	1
31912	 세븐틴 캐럿들이 빛내줄게♥♥	1
31913	오늘 미녀는 괴로워 보러갈거에염 ㅋㅋㅋㅋㅋ재밋겠져?!	1
31914	유재석 오라버니 또 다시 월요일 시작하네요	1
31915	나는 백종원님 요리도 보지만 하시는 일을 쉽게 널리 알려서 많은 이들이 스스로 경계하던 일을나도 한번?	1
31916	 찬스 메이커 지현이 병규 라면 역시해결사는 용빈이다	1
31917	칭찬이 인색한 남편이백샘 좋은신분 같다고 ㅎㅎ	1
31918	우리는 우리 LG를 열심히 응원하는수밖에 없습니다..	1
31919	 조금 더 자신감있는 컨셉을이젠 보여주실때가 온거 같에요.	1
31920	우리 결혼했어요	1
31921	정말 기분좋아영ㅋㅋㅋㅋㅋ	1
31922	그냥 바라만봐도 ..흐믓하다 ..	1
31923	체인점들 다 가봐서 먹고 그러는데 맛잇어용!!!!	1
31924	연아언니라면 해내시리라고 믿어요.	1
31925	두고두고팬질하게.....	1
31926	집에 tv가 없지만, 인터넷으로 두루두루 찾아서 보는 광팬입니다.	1
31927	계속 응원하겠습니다.	1
31928	펜이됐습니다!	1
31929	 ♥  저 하늘 날아볼까 그대와 둘이서 훨~훨~날 믿을 수 있나요?	1
31930	이순철 감독 부임이후 팀이 예전에 명성을 되찾아 가니까 기분이 무지무지 좋네여!!	1
31931	ㅎㅎ유느님 새해복많이받으세요♡♡	1
31932	더 바랄게 없습니다.	1
31933	 화이팅요 ㅜㅜ	1
31934	 오늘 오빠 좀 음란했어요ㅋㅋㅋㅋㅋㅋ	1
31935	너무바쁘신 백선생님!	1
31936	 오늘은 수요일이네요!!	1
31937	유재석 오라버니 16일 밤 해피투게더 보는 시간에지난 주 게스트도 나오시고 두번째 게스트 나오시는 것도 봤어요	1
31938	어제도 울 백선생님 순두부열심히 배우고 공부했지요	1
31939	 생일축하해???	1
31940	항상 응원합니다!!	1
31941	선물은 받으셨죠?? ㅋㅋ	1
31942	 응원할게 세븐틴?	1
31943	앞으로도 좋은 요리 방법 부탁 드립니다.	1
31944	 오늘 런닝맨도 본방사수할게요!	1
31945	 단발도 잘어울리는아름다운 연아누나!!	1
31946	  여러가지 기사를 보니 확실히 알았어요	1
31947	그분과 아름다운 만남이 쭈우욱!~~~	1
31948	김연아~ 만세!	1
31949	생신 축하 축하 축하 합니다..^^	1
31950	정형돈 형님  생일 진심진심으로  축하드려요~	1
31951	  늦었지만 축하드려요!!	1
31952	역시 양준혁이란 이름에는 3할타율과 폭발적인 장타와 이를 악 물고 하고 베이스런닝은 정말 멋있습니다...	1
31953	 그리고 이번대회 갈께요..ㅋㅋ	1
31954	아이스쇼 성황리에 마친거 축하해요.	1
31955	 어제 명호오빠 생일 브이앱 너무 잘봤어요ㅠ	1
31956	앞으루 30연승 해버리자구요~~!!	1
31957	 제가 요새 시간표때문에 복잡해요 ㅋㅋㅋ  그럼 ^^*	1
31958	인기가 어디까지 갈건지는 몰라도 계속 달려요	1
31959	그리궁..오빠..열심히..뛰고,,씩~웃는모습.....진짜...멋있는거..알죠...^^	1
31960	항상 건강이 우선이니까 컴백준비보다 건강관리 잘하기:D	1
31961	오늘은 전원우 복덩어리 생일!!	1
31962	 자기도 생각하고 아프지 말고 건강하고 꼭 행복해.	1
31963	 오빠들이 좋아하는 모습보고 저도 모르게 엄마미소..ㅎ	1
31964	오늘 무도 식구들에게 생일 선물 뭐 받을려나?	1
31965	매년 겨울방학 귤과함께 다시보던 하이킥	1
31966	재밌고 좋은현상이네	1
31967	이거 좋은 아이디어네요^^	1
31968	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지나가는 개가 웃어	1
31969	흥민아! 기회다!!!!	1
31970	연상이좋지 징징되는 연하보단^^	1
31971	우주의 힘을 빌어서 하야시키기 좋은 날	1
31972	나 여드름 많았었는데 지금은 깨끗해졌고 아이크림한번 안발랏는데 30대인 지금도 잔주름 찾아볼수없지롱ㅋㅋ	1
31973	ㅎㅎㅎ 헬쥐... ㅋ	1
31974	매부리코 한혜진 주몽드라마때 진심 절정여신미모였었다	1
31975	네 당연히 도와드려야죠	1
31976	드디어 강인구속 실현 되나ㅋㅋ	1
31977	뭐니뭐니 해도 프로제엑 그룹 IOI 였징!	1
31978	구덩이에 빠졌을 때 꺼내들라고 슈렉 고양이 눈빛 발사하다 버럭 하다 하는 거 정말 귀엽고 웃기고 연기도 잘했음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
31979	소혜 화이팅♡♡♡♡♡	1
31980	일단 박근혜 똥줄 타는거 꿀잼...ㅋㅋㅋㅋ	1
31981	우와 내가 더 기분이 좋다 박보검 더 흥해라!	1
31982	김종민 오늘 또반함*.*	1
31983	젝키가 추억팔이라느니 뭐라느니 하면서 까면서도 이렇게 어그로들이 장사진인 것을 보니 지금도 폼이 장난아니란걸 보여주고 있는것 같네요	1
31984	김경숙 끝이 보이네!	1
31985	멋찌다~~	1
31986	다음주 쯤이면 조윤선 구속 되겠네...	1
31987	캐릭터에 대한 연기를 너무 잘하신다!	1
31988	강수지씨 아직도 이쁘세요	1
31989	19대 대통령은 문재인이 당선된다. 1000000%!!!!	1
31990	어제두 설렘 폭팔^^♡	1
31991	잘됐네~~~중졸 축하해	1
31992	김고은이넹^^	1
31993	송은이 김숙 이영자 김영철 프로그램 하나하면 빵빵 터질 것 같음 이 패밀리 토크만 해도 웃기던데 ㅋㅋ	1
31994	정말 행복 하세요^^	1
31995	닥아 하야해라!!!여기 아닌가???	1
31996	반박불가 갓흥겜이라고 홍보해주시네ㅋㅋㅋㅋ	1
31997	뽑아보고 안통하면 그냥 미디어 담당으로 써도 된다ㅋㅋㅋ 진짜 궁금하다.	1
31998	순실이 뒷통수 거하게 맞았노 ㅋㅋㅋㅋㅋ	1
31999	이제 신도림가서 사야겠당..^^	1
32000	일반인치고는 잘생긴 얼굴	1
32001	아이폰7 너무 맘에 든다 ㅎㅎ	1
32002	포켓몬고 재밌음ㅋㅋㅋ	1
32003	기대 됩니다~!!!!!!	1
32004	그녀는 거짓말을 너무사랑해가 우리나라에서 드라마화된다구요?!	1
32005	잘어울려요 행복하세요~	1
32006	맥그리거 쇼맨쉽은 최고네 굿!!	1
32007	헬쥐가 튼튼하긴한데 ㅋㅋㅋㅋㅋㅋㅋ	1
32008	드뎌 그분이 오셨네 모두들 영접	1
32009	전에 송민호 주간 아이돌 나온 거 보니까 ㅈㄴ 웃기던데 ㅋㅋ	1
32010	이대로만 된다면 찬성! 찬성!	1
32011	고맙다 우래기들 많이 보고팠어	1
32012	윤정수가 옆에서 그건 박보검에게 벌칙이라니아니라고 엑스표시하는 박보검 웃김 귀여움 박서준옆에서 빵터지고 혜리 살짝질투 ㅎ	1
32013	난 꽃게랑 와사비맛이 넘 좋더라~	1
32014	여기 나온 여배우들 진짜 다들 최고인듯.	1
32015	예전에 소녀상 없앤다는 소문있어서 불안했는데 다행이네요..	1
32016	덕배 vs 흥민 2라운드 기대한다.	1
32017	솔직히 안오니까 좋기만하다.	1
32018	지치지말고 함께해요!!!	1
32019	두테르 멋지다. 근데 미국은 전세계의 깡패국가인데 가만이 있겠냐.	1
32020	종민님 똑똑해진듯. 작년 수상소감은 어리버리 하더니. 오늘은 말도 잘하네. 정말 천재 ^ ^	1
32021	황교안 총리가 잘했다고 생각한다	1
32022	진짜 조카이 생깄네	1
32023	축하해요~~~^^♡	1
32024	탱크바퀴보고 빵터졌다 ㅋㅋㅋㅋ	1
32025	중국 내수빼면 처참한 짱깨폰ㅋㅋ	1
32026	응원합니다!!!!!	1
32027	이뻐 아주 이뻐....	1
32028	I♡도깨비~~~~^^♡♡♡	1
32029	다시설치가 되었구나! 다행이다..ㅠㅠ	1
32030	박지성 골! ㅅㅅㅅㅅㅅㅅ	1
32031	조기대선 벗꽃대선 기대된다앙~~~	1
32032	승강이 생기니 케이리그가 쫄깃해졌어 ㅎㅎ	1
32033	4차산업혁명! 미래를 위해 준비된 대통령은 역시 안철수	1
32034	1위 기대합니다 ㅎㅎ	1
32035	감사합니다 오늘 치맥파티합시다	1
32036	와 명품이다 ㅅㅅㅅㅅㅅㅅ	1
32037	이 형 부산오면 상감마마 대접받겠네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
32038	보거미보거미 보러가장~^^	1
32039	근데 아이 진짜 똘망똘망하고 귀엽네요ㅎㅎ	1
32040	우결ㅋㅋㅋ미쳤닼ㅋㅋㅋㅋ지창욱 섭외라닠ㅋㅋㅋㅋㅋ왘ㅋㅋㅋ앀ㅋㅋㅋㅋ	1
32041	불편하게 껴있는 아이돌이 출연하지 않아 좋았어요	1
32042	최강한화 외치던 사람들 다 어디감?ㅋㅋㅋㅋㅋㅋ	1
32043	클쑤마스에 이노래 빠지면 섭하지	1
32044	순실아감방가자 게임 잼있음.	1
32045	그 키작은 아제가 주연들 다죽임ㅋㅋㄱㄱㅋㅋㅋ	1
32046	황제폐하 만세!!!	1
32047	세젤귀 삼둥아ㅠㅠ 너무 보고싶었어????	1
32048	축하 합니다~~	1
32049	유재석 대단하다	1
32050	오랜 창작의 고통 끝에 소설 출간 완료	1
32051	심판 매수나 하는 돌북 홍어들 우승 못해서 기분 좋네요 ^^	1
32052	무궁화꽃이피었습니다 하면 채밌겠다 ㅎㅎ	1
32053	응 약쟁이 삼고빕~ ^^	1
